Transcript_ID	Codon	Length
ENSOCUT00000056220	UAA	0
ENSOCUT00000056221	UGA	95
ENSOCUT00000056222	UAG	771
ENSOCUT00000056224	UAA	332
ENSOCUT00000056227	UAA	1577
ENSOCUT00000056229	UAA	184
ENSOCUT00000056230	UGA	2775
ENSOCUT00000056237	UGA	343
ENSOCUT00000056238	UGA	4263
ENSOCUT00000056245	UGA	727
ENSOCUT00000056246	UGA	73
ENSOCUT00000056249	UAG	1000
ENSOCUT00000056253	UAG	0
ENSOCUT00000056258	UAG	1044
ENSOCUT00000056260	UAA	942
ENSOCUT00000056261	UAA	198
ENSOCUT00000056264	UAA	834
ENSOCUT00000056266	UAA	0
ENSOCUT00000056271	UAA	156
ENSOCUT00000056276	UAG	1990
ENSOCUT00000056277	UAA	1000
ENSOCUT00000056280	UAG	674
ENSOCUT00000056284	UGA	0
ENSOCUT00000056285	UAA	1565
ENSOCUT00000056286	UAA	220
ENSOCUT00000056292	UGA	182
ENSOCUT00000056293	UGA	0
ENSOCUT00000056294	UGA	312
ENSOCUT00000056296	UAA	385
ENSOCUT00000056298	UGA	121
ENSOCUT00000056300	UAG	23
ENSOCUT00000056301	UAG	241
ENSOCUT00000056302	UAA	0
ENSOCUT00000056305	UGA	485
ENSOCUT00000056310	UAA	158
ENSOCUT00000056314	UGA	628
ENSOCUT00000056322	UAG	88
ENSOCUT00000056323	UAA	0
ENSOCUT00000056324	UGA	0
ENSOCUT00000056326	UAG	536
ENSOCUT00000056327	UGA	83
ENSOCUT00000056328	UAA	895
ENSOCUT00000056342	UAG	513
ENSOCUT00000056344	UAG	117
ENSOCUT00000056346	UAA	967
ENSOCUT00000056348	UGA	181
ENSOCUT00000056351	UGA	99
ENSOCUT00000056359	UGA	354
ENSOCUT00000056367	UGA	1793
ENSOCUT00000056368	UAA	58
ENSOCUT00000056369	UAG	1363
ENSOCUT00000056375	UAG	1000
ENSOCUT00000056376	UAA	687
ENSOCUT00000056377	UAA	210
ENSOCUT00000056380	UAA	0
ENSOCUT00000056381	UAG	134
ENSOCUT00000056385	UGA	1156
ENSOCUT00000056390	UGA	357
ENSOCUT00000056391	UGA	463
ENSOCUT00000056392	UGA	885
ENSOCUT00000056395	UAA	184
ENSOCUT00000056398	UAG	200
ENSOCUT00000056401	UGA	1053
ENSOCUT00000056405	UAG	760
ENSOCUT00000056408	UGA	711
ENSOCUT00000056410	UAA	231
ENSOCUT00000056417	UGA	1549
ENSOCUT00000056418	UGA	77
ENSOCUT00000056419	UAA	1000
ENSOCUT00000056420	UGA	135
ENSOCUT00000056421	UGA	552
ENSOCUT00000056422	UGA	446
ENSOCUT00000056425	UGA	973
ENSOCUT00000056429	UGA	1550
ENSOCUT00000056432	UGA	205
ENSOCUT00000056436	UAA	132
ENSOCUT00000056439	UAA	222
ENSOCUT00000056440	UAG	23
ENSOCUT00000056442	UAA	379
ENSOCUT00000056447	UAG	390
ENSOCUT00000056448	UGA	575
ENSOCUT00000056449	UAA	1639
ENSOCUT00000056450	UGA	631
ENSOCUT00000056453	UAA	40
ENSOCUT00000056455	UGA	1000
ENSOCUT00000056462	UAA	0
ENSOCUT00000056465	UGA	60
ENSOCUT00000056466	UGA	853
ENSOCUT00000056468	UAG	25
ENSOCUT00000056473	UAA	500
ENSOCUT00000056476	UAA	218
ENSOCUT00000056477	UAG	193
ENSOCUT00000056484	UAG	1487
ENSOCUT00000056486	UGA	59
ENSOCUT00000056488	UAG	511
ENSOCUT00000056491	UGA	1131
ENSOCUT00000056492	UAG	2617
ENSOCUT00000056494	UAA	313
ENSOCUT00000056499	UGA	0
ENSOCUT00000056503	UGA	209
ENSOCUT00000056505	UGA	763
ENSOCUT00000056506	UAG	2471
ENSOCUT00000056507	UGA	769
ENSOCUT00000056509	UAA	304
ENSOCUT00000056510	UAA	1425
ENSOCUT00000056512	UAA	1376
ENSOCUT00000056513	UAA	291
ENSOCUT00000056514	UAA	1000
ENSOCUT00000056516	UGA	58
ENSOCUT00000056518	UGA	88
ENSOCUT00000056519	UGA	2614
ENSOCUT00000056521	UAA	332
ENSOCUT00000056524	UAG	206
ENSOCUT00000056527	UAA	812
ENSOCUT00000056528	UAG	1000
ENSOCUT00000056530	UGA	1000
ENSOCUT00000056533	UAG	150
ENSOCUT00000056536	UGA	9
ENSOCUT00000056537	UAA	43
ENSOCUT00000056539	UAA	945
ENSOCUT00000056542	UGA	831
ENSOCUT00000056544	UGA	1312
ENSOCUT00000056547	UAA	0
ENSOCUT00000056549	UAG	118
ENSOCUT00000056552	UAG	408
ENSOCUT00000056554	UAG	94
ENSOCUT00000056559	UAA	1019
ENSOCUT00000056560	UAA	1000
ENSOCUT00000056562	UGA	3370
ENSOCUT00000056564	UGA	1366
ENSOCUT00000056570	UGA	645
ENSOCUT00000056571	UAG	992
ENSOCUT00000056574	UAG	688
ENSOCUT00000056576	UAA	0
ENSOCUT00000056577	UGA	28
ENSOCUT00000056584	UGA	1788
ENSOCUT00000056594	UGA	305
ENSOCUT00000056595	UAA	1364
ENSOCUT00000056596	UAA	0
ENSOCUT00000056599	UAG	584
ENSOCUT00000056601	UGA	510
ENSOCUT00000056603	UGA	397
ENSOCUT00000056605	UGA	1011
ENSOCUT00000056606	UAA	3338
ENSOCUT00000056611	UAA	873
ENSOCUT00000056612	UGA	0
ENSOCUT00000056614	UAG	756
ENSOCUT00000056615	UGA	40
ENSOCUT00000056617	UAA	18
ENSOCUT00000056619	UGA	1000
ENSOCUT00000056621	UGA	436
ENSOCUT00000056623	UGA	416
ENSOCUT00000056625	UAA	184
ENSOCUT00000056626	UGA	2301
ENSOCUT00000056628	UAA	158
ENSOCUT00000056630	UAA	0
ENSOCUT00000056633	UGA	720
ENSOCUT00000056634	UGA	2840
ENSOCUT00000056636	UGA	435
ENSOCUT00000056639	UGA	0
ENSOCUT00000056641	UAA	51
ENSOCUT00000056645	UGA	60
ENSOCUT00000056649	UGA	0
ENSOCUT00000056651	UAG	314
ENSOCUT00000056655	UAG	31
ENSOCUT00000056656	UAG	237
ENSOCUT00000056659	UGA	0
ENSOCUT00000056662	UGA	1688
ENSOCUT00000056663	UAG	1000
ENSOCUT00000056664	UAG	135
ENSOCUT00000056671	UAA	557
ENSOCUT00000056672	UGA	290
ENSOCUT00000056675	UGA	1200
ENSOCUT00000056679	UGA	0
ENSOCUT00000056682	UAA	99
ENSOCUT00000056683	UGA	1426
ENSOCUT00000056685	UAG	727
ENSOCUT00000056687	UAG	109
ENSOCUT00000056688	UGA	1000
ENSOCUT00000056691	UAG	394
ENSOCUT00000056693	UAG	0
ENSOCUT00000056694	UAG	530
ENSOCUT00000056698	UGA	87
ENSOCUT00000056700	UGA	1000
ENSOCUT00000056701	UGA	1000
ENSOCUT00000056702	UAA	289
ENSOCUT00000056704	UAG	1735
ENSOCUT00000056705	UGA	883
ENSOCUT00000056707	UAA	198
ENSOCUT00000056709	UGA	1000
ENSOCUT00000056713	UAG	0
ENSOCUT00000056716	UAG	162
ENSOCUT00000056717	UGA	521
ENSOCUT00000056718	UGA	679
ENSOCUT00000056720	UGA	109
ENSOCUT00000056727	UAG	166
ENSOCUT00000056732	UAA	411
ENSOCUT00000056733	UAG	284
ENSOCUT00000056734	UGA	1000
ENSOCUT00000056735	UGA	214
ENSOCUT00000056736	UAG	237
ENSOCUT00000056737	UGA	1831
ENSOCUT00000056740	UAA	1000
ENSOCUT00000056741	UGA	548
ENSOCUT00000056743	UGA	4169
ENSOCUT00000056744	UGA	31
ENSOCUT00000056748	UGA	253
ENSOCUT00000056753	UAG	206
ENSOCUT00000056754	UAG	339
ENSOCUT00000056755	UGA	339
ENSOCUT00000056756	UAA	637
ENSOCUT00000056759	UGA	10
ENSOCUT00000056761	UAA	676
ENSOCUT00000056764	UGA	202
ENSOCUT00000056770	UAA	104
ENSOCUT00000056772	UGA	1563
ENSOCUT00000056774	UGA	1093
ENSOCUT00000056775	UAA	1000
ENSOCUT00000056778	UAA	301
ENSOCUT00000056779	UAA	736
ENSOCUT00000056780	UAA	215
ENSOCUT00000056783	UAA	11
ENSOCUT00000056785	UAG	1005
ENSOCUT00000056791	UGA	223
ENSOCUT00000056792	UGA	392
ENSOCUT00000056796	UGA	273
ENSOCUT00000056797	UAA	96
ENSOCUT00000056799	UAG	869
ENSOCUT00000056800	UAA	83
ENSOCUT00000056801	UAG	95
ENSOCUT00000056802	UGA	109
ENSOCUT00000056803	UAG	1838
ENSOCUT00000056805	UAG	950
ENSOCUT00000056809	UGA	397
ENSOCUT00000056812	UAG	981
ENSOCUT00000056816	UAA	1371
ENSOCUT00000056821	UGA	317
ENSOCUT00000056824	UGA	177
ENSOCUT00000056826	UAG	485
ENSOCUT00000056831	UGA	1000
ENSOCUT00000056833	UAG	0
ENSOCUT00000056834	UGA	2033
ENSOCUT00000056836	UGA	1020
ENSOCUT00000056837	UGA	968
ENSOCUT00000056841	UGA	1000
ENSOCUT00000056843	UGA	0
ENSOCUT00000056853	UGA	1201
ENSOCUT00000056855	UAA	1272
ENSOCUT00000056865	UGA	1031
ENSOCUT00000056867	UGA	1005
ENSOCUT00000056869	UAA	8
ENSOCUT00000056874	UAG	280
ENSOCUT00000056875	UGA	214
ENSOCUT00000056877	UGA	0
ENSOCUT00000056878	UAG	295
ENSOCUT00000056879	UGA	926
ENSOCUT00000056882	UAA	165
ENSOCUT00000056883	UAG	1000
ENSOCUT00000056888	UAG	922
ENSOCUT00000056889	UGA	221
ENSOCUT00000056890	UGA	423
ENSOCUT00000056897	UGA	2022
ENSOCUT00000056899	UAA	1056
ENSOCUT00000056900	UGA	630
ENSOCUT00000056905	UGA	1000
ENSOCUT00000056907	UAG	332
ENSOCUT00000056910	UAA	278
ENSOCUT00000056913	UGA	1000
ENSOCUT00000056915	UGA	60
ENSOCUT00000056917	UAG	52
ENSOCUT00000056919	UGA	325
ENSOCUT00000056920	UGA	875
ENSOCUT00000056921	UGA	1000
ENSOCUT00000056923	UAG	1904
ENSOCUT00000056924	UGA	1000
ENSOCUT00000056926	UGA	372
ENSOCUT00000056930	UGA	0
ENSOCUT00000056932	UAG	128
ENSOCUT00000056933	UAA	96
ENSOCUT00000056934	UGA	662
ENSOCUT00000056936	UAA	0
ENSOCUT00000056940	UGA	0
ENSOCUT00000056941	UGA	313
ENSOCUT00000056942	UAA	1044
ENSOCUT00000056949	UGA	69
ENSOCUT00000056950	UAG	355
ENSOCUT00000056954	UGA	2379
ENSOCUT00000056955	UAA	100
ENSOCUT00000056956	UGA	28
ENSOCUT00000056958	UAA	601
ENSOCUT00000056969	UGA	1988
ENSOCUT00000056973	UAA	1424
ENSOCUT00000056974	UAG	1647
ENSOCUT00000056976	UGA	834
ENSOCUT00000056977	UAA	664
ENSOCUT00000056980	UAA	588
ENSOCUT00000056984	UGA	402
ENSOCUT00000056986	UAG	576
ENSOCUT00000056987	UAG	78
ENSOCUT00000056992	UGA	712
ENSOCUT00000056998	UGA	0
ENSOCUT00000057001	UGA	1031
ENSOCUT00000057002	UGA	198
ENSOCUT00000057003	UGA	241
ENSOCUT00000057007	UGA	0
ENSOCUT00000057008	UAA	1476
ENSOCUT00000057009	UAA	886
ENSOCUT00000057010	UGA	1000
ENSOCUT00000057011	UGA	628
ENSOCUT00000057013	UAG	131
ENSOCUT00000057019	UAA	455
ENSOCUT00000057020	UGA	608
ENSOCUT00000057021	UGA	130
ENSOCUT00000057022	UAA	54
ENSOCUT00000057023	UGA	0
ENSOCUT00000057024	UAG	393
ENSOCUT00000057027	UAG	130
ENSOCUT00000057033	UGA	210
ENSOCUT00000057034	UGA	1036
ENSOCUT00000057039	UGA	286
ENSOCUT00000057040	UGA	322
ENSOCUT00000057041	UAG	166
ENSOCUT00000057043	UGA	199
ENSOCUT00000057045	UAA	0
ENSOCUT00000057048	UAA	0
ENSOCUT00000057054	UGA	25
ENSOCUT00000057058	UAG	1000
ENSOCUT00000057061	UGA	32
ENSOCUT00000057064	UGA	423
ENSOCUT00000057079	UGA	1000
ENSOCUT00000057082	UGA	97
ENSOCUT00000057084	UAA	387
ENSOCUT00000057085	UGA	15
ENSOCUT00000057091	UGA	1476
ENSOCUT00000057093	UAA	153
ENSOCUT00000057096	UGA	88
ENSOCUT00000057099	UGA	242
ENSOCUT00000057100	UGA	77
ENSOCUT00000057102	UAA	31
ENSOCUT00000057103	UAA	39
ENSOCUT00000057111	UAA	1124
ENSOCUT00000057121	UGA	631
ENSOCUT00000057127	UAG	297
ENSOCUT00000057129	UGA	1998
ENSOCUT00000057130	UGA	124
ENSOCUT00000057132	UAA	44
ENSOCUT00000057133	UAG	1456
ENSOCUT00000057134	UAG	153
ENSOCUT00000057135	UAG	409
ENSOCUT00000057136	UAA	2478
ENSOCUT00000057139	UGA	427
ENSOCUT00000057140	UAA	433
ENSOCUT00000057144	UGA	387
ENSOCUT00000057145	UGA	100
ENSOCUT00000057149	UAA	1000
ENSOCUT00000057153	UAG	209
ENSOCUT00000057155	UAA	35
ENSOCUT00000057156	UGA	609
ENSOCUT00000057157	UGA	954
ENSOCUT00000057158	UGA	984
ENSOCUT00000057159	UAG	38
ENSOCUT00000057163	UGA	196
ENSOCUT00000057165	UGA	0
ENSOCUT00000057167	UGA	250
ENSOCUT00000057168	UGA	759
ENSOCUT00000057169	UGA	149
ENSOCUT00000057170	UAA	429
ENSOCUT00000057173	UGA	537
ENSOCUT00000057178	UGA	423
ENSOCUT00000057179	UAA	332
ENSOCUT00000057180	UAA	1000
ENSOCUT00000057181	UAA	2547
ENSOCUT00000057190	UAA	0
ENSOCUT00000057197	UAA	252
ENSOCUT00000057198	UAA	1044
ENSOCUT00000057199	UAG	366
ENSOCUT00000057200	UGA	124
ENSOCUT00000057201	UGA	349
ENSOCUT00000057203	UGA	94
ENSOCUT00000057209	UAA	16
ENSOCUT00000057210	UAA	32
ENSOCUT00000057212	UAA	1000
ENSOCUT00000057216	UAA	935
ENSOCUT00000057219	UGA	1000
ENSOCUT00000057223	UGA	48
ENSOCUT00000057224	UAA	165
ENSOCUT00000057227	UAA	0
ENSOCUT00000057230	UAG	0
ENSOCUT00000057234	UAA	1000
ENSOCUT00000057235	UAA	551
ENSOCUT00000057240	UGA	1000
ENSOCUT00000057244	UAG	221
ENSOCUT00000057247	UGA	44
ENSOCUT00000057250	UGA	578
ENSOCUT00000057253	UAA	24
ENSOCUT00000057258	UGA	609
ENSOCUT00000057261	UGA	77
ENSOCUT00000057262	UGA	173
ENSOCUT00000057264	UGA	2
ENSOCUT00000057265	UGA	516
ENSOCUT00000057267	UGA	934
ENSOCUT00000057270	UGA	339
ENSOCUT00000057271	UAG	697
ENSOCUT00000057272	UGA	3429
ENSOCUT00000057273	UGA	0
ENSOCUT00000057274	UGA	200
ENSOCUT00000057278	UAA	0
ENSOCUT00000057280	UGA	183
ENSOCUT00000057281	UGA	187
ENSOCUT00000057282	UGA	1344
ENSOCUT00000057284	UAA	262
ENSOCUT00000057285	UGA	41
ENSOCUT00000057286	UAG	1019
ENSOCUT00000057291	UGA	73
ENSOCUT00000057293	UAG	1160
ENSOCUT00000057294	UAG	152
ENSOCUT00000057296	UGA	0
ENSOCUT00000057298	UAA	370
ENSOCUT00000057299	UGA	147
ENSOCUT00000057300	UAG	4
ENSOCUT00000057304	UAG	320
ENSOCUT00000057306	UAA	149
ENSOCUT00000057315	UAG	1032
ENSOCUT00000057321	UAA	427
ENSOCUT00000057322	UAA	30
ENSOCUT00000057331	UGA	485
ENSOCUT00000057336	UGA	902
ENSOCUT00000057338	UGA	0
ENSOCUT00000057342	UAA	1297
ENSOCUT00000057343	UAG	55
ENSOCUT00000057347	UGA	648
ENSOCUT00000057349	UAA	56
ENSOCUT00000057353	UAA	40
ENSOCUT00000057356	UAG	0
ENSOCUT00000057357	UAG	266
ENSOCUT00000057358	UAG	313
ENSOCUT00000057361	UGA	146
ENSOCUT00000057365	UAA	150
ENSOCUT00000057367	UGA	331
ENSOCUT00000057370	UAA	267
ENSOCUT00000057374	UAG	295
ENSOCUT00000057375	UAA	736
ENSOCUT00000057377	UAA	500
ENSOCUT00000057385	UAG	120
ENSOCUT00000057394	UGA	81
ENSOCUT00000057399	UGA	1000
ENSOCUT00000057400	UGA	2147
ENSOCUT00000057401	UAA	7
ENSOCUT00000057402	UGA	103
ENSOCUT00000057405	UGA	0
ENSOCUT00000057406	UGA	245
ENSOCUT00000057407	UGA	954
ENSOCUT00000057408	UAA	490
ENSOCUT00000057409	UAA	42
ENSOCUT00000057415	UAG	788
ENSOCUT00000057417	UGA	169
ENSOCUT00000057421	UAG	1000
ENSOCUT00000057422	UAA	155
ENSOCUT00000057423	UGA	1000
ENSOCUT00000057424	UGA	1031
ENSOCUT00000057426	UGA	574
ENSOCUT00000057427	UGA	1000
ENSOCUT00000057428	UGA	453
ENSOCUT00000057431	UGA	13
ENSOCUT00000057432	UAG	104
ENSOCUT00000057433	UGA	132
ENSOCUT00000057436	UGA	1000
ENSOCUT00000057437	UGA	90
ENSOCUT00000057438	UGA	1000
ENSOCUT00000057441	UAA	322
ENSOCUT00000057447	UAG	1000
ENSOCUT00000057449	UGA	60
ENSOCUT00000057452	UGA	274
ENSOCUT00000057453	UAA	0
ENSOCUT00000057456	UAG	118
ENSOCUT00000057457	UGA	49
ENSOCUT00000057458	UGA	1074
ENSOCUT00000057471	UAA	2
ENSOCUT00000057472	UGA	1000
ENSOCUT00000057474	UGA	567
ENSOCUT00000057475	UAA	1000
ENSOCUT00000057476	UAA	383
ENSOCUT00000057477	UGA	0
ENSOCUT00000057479	UAG	448
ENSOCUT00000057484	UAG	846
ENSOCUT00000057487	UAA	511
ENSOCUT00000057489	UGA	0
ENSOCUT00000057490	UGA	477
ENSOCUT00000057494	UAA	2323
ENSOCUT00000057495	UAA	32
ENSOCUT00000057497	UGA	94
ENSOCUT00000057499	UGA	75
ENSOCUT00000057503	UAG	335
ENSOCUT00000057507	UAG	1000
ENSOCUT00000057509	UAG	69
ENSOCUT00000057514	UAA	0
ENSOCUT00000057516	UGA	224
ENSOCUT00000057522	UAA	1000
ENSOCUT00000057525	UGA	227
ENSOCUT00000057530	UAA	200
ENSOCUT00000057531	UGA	1197
ENSOCUT00000057538	UAA	13
ENSOCUT00000057539	UAA	568
ENSOCUT00000057541	UAA	1743
ENSOCUT00000057546	UGA	39
ENSOCUT00000057547	UGA	1000
ENSOCUT00000057552	UGA	270
ENSOCUT00000057556	UGA	1000
ENSOCUT00000057558	UGA	757
ENSOCUT00000057560	UGA	51
ENSOCUT00000057561	UGA	2711
ENSOCUT00000057562	UAG	954
ENSOCUT00000057567	UGA	4002
ENSOCUT00000057572	UAA	397
ENSOCUT00000057575	UGA	1000
ENSOCUT00000057576	UGA	310
ENSOCUT00000057579	UAA	0
ENSOCUT00000057581	UAA	851
ENSOCUT00000057584	UGA	725
ENSOCUT00000057585	UAA	221
ENSOCUT00000057589	UAG	199
ENSOCUT00000057593	UGA	1000
ENSOCUT00000057594	UAG	1000
ENSOCUT00000057597	UGA	156
ENSOCUT00000057599	UAG	202
ENSOCUT00000057606	UGA	628
ENSOCUT00000057607	UGA	1505
ENSOCUT00000057608	UGA	119
ENSOCUT00000057613	UAA	730
ENSOCUT00000057616	UGA	0
ENSOCUT00000057618	UAG	53
ENSOCUT00000057619	UGA	123
ENSOCUT00000057623	UGA	1000
ENSOCUT00000057624	UAA	0
ENSOCUT00000057625	UGA	924
ENSOCUT00000057626	UGA	0
ENSOCUT00000057628	UAG	733
ENSOCUT00000057629	UAG	1212
ENSOCUT00000057630	UAA	0
ENSOCUT00000057632	UGA	1000
ENSOCUT00000057636	UAA	269
ENSOCUT00000057644	UGA	1546
ENSOCUT00000057650	UAA	671
ENSOCUT00000057652	UAG	230
ENSOCUT00000057656	UAA	304
ENSOCUT00000057657	UGA	158
ENSOCUT00000057660	UGA	1861
ENSOCUT00000057664	UGA	315
ENSOCUT00000057667	UAA	167
ENSOCUT00000057669	UGA	188
ENSOCUT00000057674	UGA	554
ENSOCUT00000057677	UGA	234
ENSOCUT00000057678	UAG	1000
ENSOCUT00000057682	UAA	57
ENSOCUT00000057683	UGA	379
ENSOCUT00000057687	UAG	124
ENSOCUT00000057689	UAA	582
ENSOCUT00000057697	UAA	0
ENSOCUT00000057698	UGA	187
ENSOCUT00000057699	UGA	1870
ENSOCUT00000057704	UAG	1000
ENSOCUT00000057706	UGA	41
ENSOCUT00000057707	UGA	1053
ENSOCUT00000057708	UAG	479
ENSOCUT00000057712	UAA	1000
ENSOCUT00000057715	UGA	0
ENSOCUT00000057717	UGA	1000
ENSOCUT00000057718	UGA	1000
ENSOCUT00000057720	UAA	182
ENSOCUT00000057722	UAA	0
ENSOCUT00000057723	UAA	1000
ENSOCUT00000057726	UGA	621
ENSOCUT00000057728	UGA	588
ENSOCUT00000057733	UAA	28
ENSOCUT00000057734	UAA	228
ENSOCUT00000057738	UGA	80
ENSOCUT00000057740	UAA	109
ENSOCUT00000057741	UAG	59
ENSOCUT00000057742	UAA	204
ENSOCUT00000057743	UGA	230
ENSOCUT00000057744	UGA	56
ENSOCUT00000057745	UGA	548
ENSOCUT00000057747	UAA	724
ENSOCUT00000057750	UGA	1543
ENSOCUT00000057751	UAG	243
ENSOCUT00000057754	UGA	201
ENSOCUT00000057756	UGA	44
ENSOCUT00000057761	UAA	13
ENSOCUT00000057763	UGA	1
ENSOCUT00000057764	UAA	307
ENSOCUT00000057767	UAG	1000
ENSOCUT00000057771	UGA	165
ENSOCUT00000057775	UAA	614
ENSOCUT00000057777	UGA	156
ENSOCUT00000057780	UAA	401
ENSOCUT00000057781	UGA	1036
ENSOCUT00000057784	UGA	0
ENSOCUT00000057789	UGA	1000
ENSOCUT00000057796	UAG	822
ENSOCUT00000057797	UGA	541
ENSOCUT00000057798	UAG	1030
ENSOCUT00000057799	UAG	986
ENSOCUT00000057800	UAA	411
ENSOCUT00000057803	UGA	46
ENSOCUT00000057804	UAG	1046
ENSOCUT00000057806	UGA	0
ENSOCUT00000057807	UGA	880
ENSOCUT00000057810	UAG	1000
ENSOCUT00000057812	UAA	1000
ENSOCUT00000057813	UGA	1173
ENSOCUT00000057816	UGA	57
ENSOCUT00000057818	UGA	47
ENSOCUT00000057820	UAG	0
ENSOCUT00000057821	UAG	0
ENSOCUT00000057822	UAA	686
ENSOCUT00000057824	UAG	279
ENSOCUT00000057827	UGA	305
ENSOCUT00000057828	UAG	911
ENSOCUT00000057829	UGA	328
ENSOCUT00000057832	UGA	28
ENSOCUT00000057839	UAG	652
ENSOCUT00000057840	UAG	183
ENSOCUT00000057841	UGA	207
ENSOCUT00000057845	UAA	227
ENSOCUT00000057847	UAG	340
ENSOCUT00000057849	UGA	0
ENSOCUT00000057852	UGA	0
ENSOCUT00000057854	UGA	656
ENSOCUT00000057858	UGA	123
ENSOCUT00000057862	UAA	1000
ENSOCUT00000057868	UGA	619
ENSOCUT00000057871	UGA	123
ENSOCUT00000057872	UGA	348
ENSOCUT00000057873	UGA	49
ENSOCUT00000057875	UAG	171
ENSOCUT00000057878	UAA	0
ENSOCUT00000057882	UGA	1000
ENSOCUT00000057887	UAA	530
ENSOCUT00000057890	UGA	30
ENSOCUT00000057891	UGA	1000
ENSOCUT00000057892	UAG	95
ENSOCUT00000057898	UAG	1609
ENSOCUT00000057899	UGA	0
ENSOCUT00000057900	UGA	291
ENSOCUT00000057901	UAA	2065
ENSOCUT00000057902	UGA	616
ENSOCUT00000057903	UGA	1000
ENSOCUT00000057906	UAG	890
ENSOCUT00000057907	UGA	248
ENSOCUT00000057910	UGA	28
ENSOCUT00000057913	UAA	15
ENSOCUT00000057915	UGA	28
ENSOCUT00000057918	UGA	282
ENSOCUT00000057919	UGA	1000
ENSOCUT00000057921	UAG	208
ENSOCUT00000057925	UGA	748
ENSOCUT00000057926	UAA	859
ENSOCUT00000057930	UGA	14
ENSOCUT00000057931	UAG	257
ENSOCUT00000057934	UAA	1000
ENSOCUT00000057936	UGA	634
ENSOCUT00000057937	UAA	430
ENSOCUT00000057938	UAG	0
ENSOCUT00000057941	UAA	151
ENSOCUT00000057943	UAA	23
ENSOCUT00000057945	UAG	537
ENSOCUT00000057946	UAG	118
ENSOCUT00000057947	UAG	783
ENSOCUT00000057948	UGA	51
ENSOCUT00000057949	UAA	227
ENSOCUT00000057955	UGA	336
ENSOCUT00000057956	UAG	33
ENSOCUT00000057957	UGA	59
ENSOCUT00000057959	UAA	594
ENSOCUT00000057961	UAA	11
ENSOCUT00000057962	UAA	1023
ENSOCUT00000057965	UAG	342
ENSOCUT00000057966	UGA	1000
ENSOCUT00000057967	UAG	53
ENSOCUT00000057968	UAG	194
ENSOCUT00000057970	UAG	506
ENSOCUT00000057971	UGA	1689
ENSOCUT00000057973	UGA	1008
ENSOCUT00000057974	UGA	227
ENSOCUT00000057975	UGA	60
ENSOCUT00000057986	UAA	1613
ENSOCUT00000057990	UAG	1000
ENSOCUT00000057991	UGA	700
ENSOCUT00000057994	UGA	628
ENSOCUT00000057997	UAA	226
ENSOCUT00000057998	UGA	976
ENSOCUT00000057999	UGA	526
ENSOCUT00000058000	UGA	96
ENSOCUT00000058001	UAG	784
ENSOCUT00000058004	UAG	28
ENSOCUT00000058013	UAA	568
ENSOCUT00000058015	UAG	0
ENSOCUT00000058016	UAG	819
ENSOCUT00000058022	UAG	1805
ENSOCUT00000058025	UAA	631
ENSOCUT00000058026	UGA	617
ENSOCUT00000058027	UAG	1000
ENSOCUT00000058035	UAA	0
ENSOCUT00000058037	UGA	804
ENSOCUT00000058038	UAA	379
ENSOCUT00000058046	UGA	281
ENSOCUT00000058047	UGA	249
ENSOCUT00000058048	UGA	0
ENSOCUT00000058052	UGA	29
ENSOCUT00000058054	UAA	1000
ENSOCUT00000058057	UAA	346
ENSOCUT00000058058	UGA	3787
ENSOCUT00000058060	UAA	132
ENSOCUT00000058062	UGA	592
ENSOCUT00000058063	UAG	1735
ENSOCUT00000058073	UGA	898
ENSOCUT00000058078	UGA	1000
ENSOCUT00000058079	UGA	18
ENSOCUT00000058081	UAG	171
ENSOCUT00000058082	UAA	159
ENSOCUT00000058083	UGA	112
ENSOCUT00000058084	UGA	805
ENSOCUT00000058087	UAG	1264
ENSOCUT00000058088	UAG	1246
ENSOCUT00000058094	UGA	666
ENSOCUT00000058095	UGA	0
ENSOCUT00000058096	UAA	0
ENSOCUT00000058101	UGA	52
ENSOCUT00000058102	UGA	1000
ENSOCUT00000058103	UGA	527
ENSOCUT00000058106	UGA	1000
ENSOCUT00000058107	UGA	0
ENSOCUT00000058108	UAG	213
ENSOCUT00000058117	UGA	425
ENSOCUT00000058120	UGA	1307
ENSOCUT00000058124	UGA	2269
ENSOCUT00000058127	UGA	562
ENSOCUT00000058130	UAA	16
ENSOCUT00000058132	UAA	132
ENSOCUT00000058134	UGA	1543
ENSOCUT00000058135	UAA	1
ENSOCUT00000058139	UGA	190
ENSOCUT00000058141	UGA	471
ENSOCUT00000058145	UGA	332
ENSOCUT00000058148	UGA	1000
ENSOCUT00000058154	UAA	1000
ENSOCUT00000058157	UAA	3
ENSOCUT00000058159	UAG	1000
ENSOCUT00000058160	UAA	414
ENSOCUT00000058161	UAA	0
ENSOCUT00000058164	UGA	258
ENSOCUT00000058166	UAA	318
ENSOCUT00000058167	UGA	979
ENSOCUT00000058168	UGA	1000
ENSOCUT00000058169	UAA	623
ENSOCUT00000058170	UGA	214
ENSOCUT00000058173	UGA	0
ENSOCUT00000058175	UAG	245
ENSOCUT00000058176	UGA	1375
ENSOCUT00000058177	UAA	158
ENSOCUT00000058178	UAA	676
ENSOCUT00000058179	UAG	0
ENSOCUT00000058180	UAA	188
ENSOCUT00000058181	UAG	1363
ENSOCUT00000058183	UGA	0
ENSOCUT00000058186	UGA	403
