Rab_Gene	Hum_Gene
ENSOCUG00000028216	ENSG00000161955
ENSOCUG00000028217	ENSG00000163702
ENSOCUG00000028218	ENSG00000143157
ENSOCUG00000028990	ENSG00000196976
ENSOCUG00000028995	ENSG00000197808
ENSOCUG00000029004	ENSG00000198258
ENSOCUG00000029009	ENSG00000197566
ENSOCUG00000029010	ENSG00000196653
ENSOCUG00000029011	ENSG00000178229
ENSOCUG00000029013	ENSG00000174448
ENSOCUG00000029014	ENSG00000180999
ENSOCUG00000029015	ENSG00000165591
ENSOCUG00000029037	ENSG00000197471
ENSOCUG00000029050	ENSG00000189164
ENSOCUG00000029068	ENSG00000188283
ENSOCUG00000029070	ENSG00000151789
ENSOCUG00000029075	ENSG00000018869
ENSOCUG00000029123	ENSG00000168779
ENSOCUG00000029127	ENSG00000135535
ENSOCUG00000029136	ENSG00000172239
ENSOCUG00000029143	ENSG00000134762
ENSOCUG00000029156	ENSG00000186314
ENSOCUG00000029160	ENSG00000091127
ENSOCUG00000029161	ENSG00000123106
ENSOCUG00000029167	ENSG00000166118
ENSOCUG00000029170	ENSG00000171817
ENSOCUG00000029172	ENSG00000135047
ENSOCUG00000029173	ENSG00000153563
ENSOCUG00000029174	ENSG00000151665
ENSOCUG00000029175	ENSG00000211710
ENSOCUG00000029175	ENSG00000211745
ENSOCUG00000029178	ENSG00000169551
ENSOCUG00000029183	ENSG00000246922
ENSOCUG00000029186	ENSG00000120068
ENSOCUG00000029187	ENSG00000105364
ENSOCUG00000029190	ENSG00000145287
ENSOCUG00000029194	ENSG00000186442
ENSOCUG00000029199	ENSG00000162496
ENSOCUG00000029208	ENSG00000105717
ENSOCUG00000029209	ENSG00000174992
ENSOCUG00000029212	ENSG00000075234
ENSOCUG00000029213	ENSG00000164123
ENSOCUG00000029215	ENSG00000215113
ENSOCUG00000029215	ENSG00000215115
ENSOCUG00000029215	ENSG00000283599
ENSOCUG00000029220	ENSG00000188523
ENSOCUG00000029230	ENSG00000284873
ENSOCUG00000029231	ENSG00000113719
ENSOCUG00000029243	ENSG00000083844
ENSOCUG00000029252	ENSG00000162669
ENSOCUG00000029263	ENSG00000118849
ENSOCUG00000029271	ENSG00000205903
ENSOCUG00000029277	ENSG00000239305
ENSOCUG00000029282	ENSG00000182903
ENSOCUG00000029287	ENSG00000161542
ENSOCUG00000029293	ENSG00000113966
ENSOCUG00000029295	ENSG00000165140
ENSOCUG00000029297	ENSG00000048540
ENSOCUG00000029299	ENSG00000170004
ENSOCUG00000029301	ENSG00000187987
ENSOCUG00000029307	ENSG00000026950
ENSOCUG00000029308	ENSG00000084733
ENSOCUG00000029314	ENSG00000198398
ENSOCUG00000029321	ENSG00000115204
ENSOCUG00000029322	ENSG00000105341
ENSOCUG00000029324	ENSG00000146834
ENSOCUG00000029326	ENSG00000188529
ENSOCUG00000029328	ENSG00000135114
ENSOCUG00000029337	ENSG00000149968
ENSOCUG00000029346	ENSG00000130643
ENSOCUG00000029347	ENSG00000129535
ENSOCUG00000029351	ENSG00000204909
ENSOCUG00000029354	ENSG00000081189
ENSOCUG00000029358	ENSG00000103196
ENSOCUG00000029360	ENSG00000254167
ENSOCUG00000029369	ENSG00000123576
ENSOCUG00000029371	ENSG00000211715
ENSOCUG00000029371	ENSG00000211725
ENSOCUG00000029371	ENSG00000211728
ENSOCUG00000029371	ENSG00000211731
ENSOCUG00000029371	ENSG00000211734
ENSOCUG00000029371	ENSG00000230099
ENSOCUG00000029373	ENSG00000215113
ENSOCUG00000029373	ENSG00000215115
ENSOCUG00000029373	ENSG00000283599
ENSOCUG00000029376	ENSG00000147669
ENSOCUG00000029380	ENSG00000197935
ENSOCUG00000029385	ENSG00000182903
ENSOCUG00000029386	ENSG00000176571
ENSOCUG00000029391	ENSG00000167394
ENSOCUG00000029398	ENSG00000256463
ENSOCUG00000029403	ENSG00000111196
ENSOCUG00000029405	ENSG00000154997
ENSOCUG00000029412	ENSG00000174992
ENSOCUG00000029414	ENSG00000118231
ENSOCUG00000029415	ENSG00000137075
ENSOCUG00000029421	ENSG00000129515
ENSOCUG00000029423	ENSG00000111110
ENSOCUG00000029426	ENSG00000197448
ENSOCUG00000029428	ENSG00000106560
ENSOCUG00000029429	ENSG00000109193
ENSOCUG00000029429	ENSG00000284695
ENSOCUG00000029433	ENSG00000211805
ENSOCUG00000029434	ENSG00000206043
ENSOCUG00000029435	ENSG00000196233
ENSOCUG00000029438	ENSG00000169951
ENSOCUG00000029438	ENSG00000169955
ENSOCUG00000029438	ENSG00000261459
ENSOCUG00000029440	ENSG00000126773
ENSOCUG00000029442	ENSG00000198252
ENSOCUG00000029448	ENSG00000131508
ENSOCUG00000029449	ENSG00000075188
ENSOCUG00000029455	ENSG00000167283
ENSOCUG00000029455	ENSG00000249222
ENSOCUG00000029456	ENSG00000270106
ENSOCUG00000029457	ENSG00000165699
ENSOCUG00000029465	ENSG00000188580
ENSOCUG00000029466	ENSG00000243749
ENSOCUG00000029467	ENSG00000170006
ENSOCUG00000029468	ENSG00000160336
ENSOCUG00000029468	ENSG00000167562
ENSOCUG00000029468	ENSG00000180257
ENSOCUG00000029468	ENSG00000196417
ENSOCUG00000029468	ENSG00000197385
ENSOCUG00000029468	ENSG00000198346
ENSOCUG00000029468	ENSG00000203326
ENSOCUG00000029468	ENSG00000204604
ENSOCUG00000029468	ENSG00000213793
ENSOCUG00000029468	ENSG00000221874
ENSOCUG00000029468	ENSG00000258405
ENSOCUG00000029468	ENSG00000269825
ENSOCUG00000029469	ENSG00000132958
ENSOCUG00000029469	ENSG00000274391
ENSOCUG00000029471	ENSG00000211788
ENSOCUG00000029471	ENSG00000211791
ENSOCUG00000029476	ENSG00000182903
ENSOCUG00000029483	ENSG00000198673
ENSOCUG00000029484	ENSG00000105221
ENSOCUG00000029486	ENSG00000182793
ENSOCUG00000029487	ENSG00000204542
ENSOCUG00000029494	ENSG00000230873
ENSOCUG00000029498	ENSG00000100151
ENSOCUG00000029499	ENSG00000153015
ENSOCUG00000029502	ENSG00000165487
ENSOCUG00000029510	ENSG00000185046
ENSOCUG00000029521	ENSG00000129691
ENSOCUG00000029522	ENSG00000254167
ENSOCUG00000029524	ENSG00000166262
ENSOCUG00000029526	ENSG00000101435
ENSOCUG00000029527	ENSG00000167840
ENSOCUG00000029535	ENSG00000106384
ENSOCUG00000029546	ENSG00000204022
ENSOCUG00000029547	ENSG00000128714
ENSOCUG00000029550	ENSG00000188313
ENSOCUG00000029551	ENSG00000214237
ENSOCUG00000029554	ENSG00000256223
ENSOCUG00000029554	ENSG00000256825
ENSOCUG00000029559	ENSG00000232113
ENSOCUG00000029570	ENSG00000182903
ENSOCUG00000029578	ENSG00000089335
ENSOCUG00000029578	ENSG00000197841
ENSOCUG00000029580	ENSG00000106004
ENSOCUG00000029583	ENSG00000145331
ENSOCUG00000029585	ENSG00000171574
ENSOCUG00000029586	ENSG00000187980
ENSOCUG00000029587	ENSG00000161692
ENSOCUG00000029588	ENSG00000138755
ENSOCUG00000029593	ENSG00000203666
ENSOCUG00000029601	ENSG00000166949
ENSOCUG00000029602	ENSG00000175535
ENSOCUG00000029610	ENSG00000158850
ENSOCUG00000029611	ENSG00000104432
ENSOCUG00000029612	ENSG00000148950
ENSOCUG00000029617	ENSG00000254167
ENSOCUG00000029619	ENSG00000089335
ENSOCUG00000029619	ENSG00000197841
ENSOCUG00000029628	ENSG00000165828
ENSOCUG00000029628	ENSG00000283496
ENSOCUG00000029630	ENSG00000189292
ENSOCUG00000029634	ENSG00000179148
ENSOCUG00000029643	ENSG00000149305
ENSOCUG00000029644	ENSG00000090339
ENSOCUG00000029652	ENSG00000264424
ENSOCUG00000029653	ENSG00000090565
ENSOCUG00000029656	ENSG00000089012
ENSOCUG00000029656	ENSG00000101307
ENSOCUG00000029656	ENSG00000198053
ENSOCUG00000029656	ENSG00000260861
ENSOCUG00000029657	ENSG00000170054
ENSOCUG00000029658	ENSG00000135220
ENSOCUG00000029661	ENSG00000146151
ENSOCUG00000029663	ENSG00000167768
ENSOCUG00000029668	ENSG00000151952
ENSOCUG00000029674	ENSG00000145592
ENSOCUG00000029678	ENSG00000166004
ENSOCUG00000029680	ENSG00000258597
ENSOCUG00000029684	ENSG00000198393
ENSOCUG00000029689	ENSG00000254167
ENSOCUG00000029695	ENSG00000196711
ENSOCUG00000029699	ENSG00000169228
ENSOCUG00000029710	ENSG00000250799
ENSOCUG00000029716	ENSG00000110237
ENSOCUG00000029718	ENSG00000096654
ENSOCUG00000029722	ENSG00000092850
ENSOCUG00000029731	ENSG00000196126
ENSOCUG00000029731	ENSG00000198502
ENSOCUG00000029740	ENSG00000196381
ENSOCUG00000029743	ENSG00000148700
ENSOCUG00000029744	ENSG00000137976
ENSOCUG00000029745	ENSG00000174992
ENSOCUG00000029796	ENSG00000172969
ENSOCUG00000029796	ENSG00000205097
ENSOCUG00000029796	ENSG00000225899
ENSOCUG00000029864	ENSG00000240045
ENSOCUG00000029866	ENSG00000276600
ENSOCUG00000029874	ENSG00000261150
ENSOCUG00000029884	ENSG00000196659
ENSOCUG00000029884	ENSG00000197557
ENSOCUG00000029919	ENSG00000283329
ENSOCUG00000029966	ENSG00000232112
ENSOCUG00000029976	ENSG00000175535
ENSOCUG00000030033	ENSG00000197380
ENSOCUG00000030071	ENSG00000142178
ENSOCUG00000030071	ENSG00000275993
ENSOCUG00000030087	ENSG00000173436
ENSOCUG00000030087	ENSG00000270136
ENSOCUG00000030135	ENSG00000112697
ENSOCUG00000030143	ENSG00000128609
ENSOCUG00000030222	ENSG00000162972
ENSOCUG00000030263	ENSG00000141564
ENSOCUG00000030280	ENSG00000253250
ENSOCUG00000030303	ENSG00000134545
ENSOCUG00000030303	ENSG00000205809
ENSOCUG00000030303	ENSG00000205810
ENSOCUG00000030303	ENSG00000255641
ENSOCUG00000030349	ENSG00000170581
ENSOCUG00000030364	ENSG00000103544
ENSOCUG00000030395	ENSG00000174957
ENSOCUG00000030399	ENSG00000148484
ENSOCUG00000030473	ENSG00000165215
ENSOCUG00000030501	ENSG00000120533
ENSOCUG00000030536	ENSG00000254167
ENSOCUG00000030564	ENSG00000156467
ENSOCUG00000030596	ENSG00000178585
ENSOCUG00000030606	ENSG00000180483
ENSOCUG00000030611	ENSG00000104979
ENSOCUG00000030633	ENSG00000254167
ENSOCUG00000030643	ENSG00000136810
ENSOCUG00000030714	ENSG00000113811
ENSOCUG00000030742	ENSG00000007168
ENSOCUG00000030756	ENSG00000162076
ENSOCUG00000030832	ENSG00000179133
ENSOCUG00000030895	ENSG00000211707
ENSOCUG00000030895	ENSG00000211714
ENSOCUG00000030895	ENSG00000211727
ENSOCUG00000030895	ENSG00000253291
ENSOCUG00000030895	ENSG00000253409
ENSOCUG00000030895	ENSG00000278030
ENSOCUG00000030895	ENSG00000282939
ENSOCUG00000030903	ENSG00000164096
ENSOCUG00000030919	ENSG00000204323
ENSOCUG00000030924	ENSG00000172831
ENSOCUG00000030935	ENSG00000152495
ENSOCUG00000030939	ENSG00000180801
ENSOCUG00000030971	ENSG00000142494
ENSOCUG00000031043	ENSG00000166984
ENSOCUG00000031043	ENSG00000242220
ENSOCUG00000031061	ENSG00000075429
ENSOCUG00000031062	ENSG00000232869
ENSOCUG00000031108	ENSG00000124839
ENSOCUG00000031115	ENSG00000227868
ENSOCUG00000031120	ENSG00000143252
ENSOCUG00000031124	ENSG00000254167
ENSOCUG00000031126	ENSG00000089685
ENSOCUG00000031247	ENSG00000160746
ENSOCUG00000031302	ENSG00000112787
ENSOCUG00000031374	ENSG00000135314
ENSOCUG00000031374	ENSG00000243501
ENSOCUG00000031374	ENSG00000256980
ENSOCUG00000031409	ENSG00000106333
ENSOCUG00000031501	ENSG00000254167
ENSOCUG00000031504	ENSG00000056487
ENSOCUG00000031506	ENSG00000049540
ENSOCUG00000031535	ENSG00000130558
ENSOCUG00000031596	ENSG00000254167
ENSOCUG00000031605	ENSG00000100219
ENSOCUG00000031657	ENSG00000253548
ENSOCUG00000031740	ENSG00000163283
ENSOCUG00000031740	ENSG00000163286
ENSOCUG00000031740	ENSG00000163295
ENSOCUG00000031760	ENSG00000165271
ENSOCUG00000031804	ENSG00000283361
ENSOCUG00000031819	ENSG00000134453
ENSOCUG00000031820	ENSG00000118160
ENSOCUG00000031837	ENSG00000254167
ENSOCUG00000031838	ENSG00000185386
ENSOCUG00000031899	ENSG00000197780
ENSOCUG00000031900	ENSG00000103522
ENSOCUG00000031904	ENSG00000173401
ENSOCUG00000031945	ENSG00000185104
ENSOCUG00000031964	ENSG00000125730
ENSOCUG00000031984	ENSG00000140521
ENSOCUG00000031993	ENSG00000268799
ENSOCUG00000031993	ENSG00000269466
ENSOCUG00000032040	ENSG00000243147
ENSOCUG00000032092	ENSG00000046653
ENSOCUG00000032099	ENSG00000236609
ENSOCUG00000032121	ENSG00000155666
ENSOCUG00000032132	ENSG00000119917
ENSOCUG00000032147	ENSG00000109332
ENSOCUG00000032150	ENSG00000181617
ENSOCUG00000032163	ENSG00000183826
ENSOCUG00000032201	ENSG00000159618
ENSOCUG00000032262	ENSG00000156482
ENSOCUG00000032263	ENSG00000143575
ENSOCUG00000032278	ENSG00000130656
ENSOCUG00000032357	ENSG00000163798
ENSOCUG00000032386	ENSG00000160271
ENSOCUG00000032386	ENSG00000285245
ENSOCUG00000032475	ENSG00000227877
ENSOCUG00000032487	ENSG00000254167
ENSOCUG00000032511	ENSG00000186818
ENSOCUG00000032632	ENSG00000182004
ENSOCUG00000032647	ENSG00000120686
ENSOCUG00000032655	ENSG00000154582
ENSOCUG00000032689	ENSG00000002822
ENSOCUG00000032697	ENSG00000134086
ENSOCUG00000032697	ENSG00000189030
ENSOCUG00000032719	ENSG00000129455
ENSOCUG00000032756	ENSG00000239571
ENSOCUG00000032756	ENSG00000243238
ENSOCUG00000032767	ENSG00000166863
ENSOCUG00000032834	ENSG00000219200
ENSOCUG00000032879	ENSG00000167618
ENSOCUG00000032918	ENSG00000217930
ENSOCUG00000032944	ENSG00000111647
ENSOCUG00000032969	ENSG00000154997
ENSOCUG00000032971	ENSG00000177688
ENSOCUG00000032996	ENSG00000228486
ENSOCUG00000033016	ENSG00000179832
ENSOCUG00000033073	ENSG00000172955
ENSOCUG00000033077	ENSG00000186818
ENSOCUG00000033131	ENSG00000173915
ENSOCUG00000033183	ENSG00000189056
ENSOCUG00000033192	ENSG00000188694
ENSOCUG00000033263	ENSG00000175535
ENSOCUG00000033265	ENSG00000248713
ENSOCUG00000033275	ENSG00000136297
ENSOCUG00000033287	ENSG00000221859
ENSOCUG00000033287	ENSG00000272804
ENSOCUG00000033342	ENSG00000174469
ENSOCUG00000033413	ENSG00000068383
ENSOCUG00000033464	ENSG00000283526
ENSOCUG00000033487	ENSG00000211625
ENSOCUG00000033487	ENSG00000211632
ENSOCUG00000033487	ENSG00000224041
ENSOCUG00000033487	ENSG00000228325
ENSOCUG00000033487	ENSG00000233999
ENSOCUG00000033487	ENSG00000239951
ENSOCUG00000033487	ENSG00000241351
ENSOCUG00000033487	ENSG00000243063
ENSOCUG00000033487	ENSG00000244437
ENSOCUG00000033536	ENSG00000160752
ENSOCUG00000033557	ENSG00000100316
ENSOCUG00000033560	ENSG00000163683
ENSOCUG00000033590	ENSG00000248109
ENSOCUG00000033613	ENSG00000105852
ENSOCUG00000033664	ENSG00000026652
ENSOCUG00000033676	ENSG00000198832
ENSOCUG00000033690	ENSG00000116667
ENSOCUG00000033705	ENSG00000204536
ENSOCUG00000033709	ENSG00000001036
ENSOCUG00000033713	ENSG00000211707
ENSOCUG00000033713	ENSG00000211714
ENSOCUG00000033713	ENSG00000211727
ENSOCUG00000033713	ENSG00000253291
ENSOCUG00000033713	ENSG00000253409
ENSOCUG00000033713	ENSG00000278030
ENSOCUG00000033713	ENSG00000282939
ENSOCUG00000033740	ENSG00000178690
ENSOCUG00000033780	ENSG00000109685
ENSOCUG00000033788	ENSG00000197261
ENSOCUG00000033800	ENSG00000170498
ENSOCUG00000033836	ENSG00000087076
ENSOCUG00000033847	ENSG00000112183
ENSOCUG00000033856	ENSG00000110711
ENSOCUG00000033876	ENSG00000130707
ENSOCUG00000033882	ENSG00000174652
ENSOCUG00000034009	ENSG00000138623
ENSOCUG00000034026	ENSG00000182223
ENSOCUG00000034034	ENSG00000011201
ENSOCUG00000034046	ENSG00000188585
ENSOCUG00000034071	ENSG00000174672
ENSOCUG00000034082	ENSG00000117322
ENSOCUG00000034094	ENSG00000243056
ENSOCUG00000034118	ENSG00000254167
ENSOCUG00000034178	ENSG00000184009
ENSOCUG00000034214	ENSG00000183020
ENSOCUG00000034250	ENSG00000068831
ENSOCUG00000034254	ENSG00000176371
ENSOCUG00000034256	ENSG00000183513
ENSOCUG00000034264	ENSG00000254167
ENSOCUG00000034278	ENSG00000153558
ENSOCUG00000034282	ENSG00000163029
ENSOCUG00000034289	ENSG00000176531
ENSOCUG00000034334	ENSG00000166181
ENSOCUG00000034370	ENSG00000111145
ENSOCUG00000034384	ENSG00000163093
ENSOCUG00000034394	ENSG00000250317
ENSOCUG00000034472	ENSG00000257057
ENSOCUG00000034485	ENSG00000178449
ENSOCUG00000034491	ENSG00000183291
ENSOCUG00000034499	ENSG00000142178
ENSOCUG00000034499	ENSG00000275993
ENSOCUG00000034509	ENSG00000138794
ENSOCUG00000034593	ENSG00000131475
ENSOCUG00000034595	ENSG00000179751
ENSOCUG00000034621	ENSG00000255561
ENSOCUG00000034636	ENSG00000254167
ENSOCUG00000034645	ENSG00000242441
ENSOCUG00000034742	ENSG00000134545
ENSOCUG00000034742	ENSG00000205809
ENSOCUG00000034742	ENSG00000205810
ENSOCUG00000034742	ENSG00000255641
ENSOCUG00000034757	ENSG00000107537
ENSOCUG00000034758	ENSG00000127515
ENSOCUG00000034758	ENSG00000185385
ENSOCUG00000034758	ENSG00000188269
ENSOCUG00000034763	ENSG00000254167
ENSOCUG00000034911	ENSG00000180787
ENSOCUG00000034927	ENSG00000108688
ENSOCUG00000034991	ENSG00000175564
ENSOCUG00000035008	ENSG00000197859
ENSOCUG00000035044	ENSG00000176407
ENSOCUG00000035058	ENSG00000132541
ENSOCUG00000035067	ENSG00000181626
ENSOCUG00000035112	ENSG00000254167
ENSOCUG00000035157	ENSG00000103496
ENSOCUG00000035161	ENSG00000117983
ENSOCUG00000035248	ENSG00000254167
ENSOCUG00000035285	ENSG00000104774
ENSOCUG00000035285	ENSG00000269242
ENSOCUG00000035285	ENSG00000269590
ENSOCUG00000035288	ENSG00000117118
ENSOCUG00000035319	ENSG00000185974
ENSOCUG00000035330	ENSG00000171053
ENSOCUG00000035346	ENSG00000162980
ENSOCUG00000035376	ENSG00000204703
ENSOCUG00000035377	ENSG00000170293
ENSOCUG00000035399	ENSG00000198873
ENSOCUG00000035406	ENSG00000243279
ENSOCUG00000035409	ENSG00000106636
ENSOCUG00000035495	ENSG00000134545
ENSOCUG00000035495	ENSG00000205809
ENSOCUG00000035495	ENSG00000205810
ENSOCUG00000035495	ENSG00000255641
ENSOCUG00000035522	ENSG00000105609
ENSOCUG00000035522	ENSG00000187116
ENSOCUG00000035522	ENSG00000204577
ENSOCUG00000035522	ENSG00000239961
ENSOCUG00000035522	ENSG00000244482
ENSOCUG00000035543	ENSG00000254167
ENSOCUG00000035573	ENSG00000219545
ENSOCUG00000035590	ENSG00000142856
ENSOCUG00000035631	ENSG00000008735
ENSOCUG00000035656	ENSG00000254167
ENSOCUG00000035715	ENSG00000105609
ENSOCUG00000035715	ENSG00000187116
ENSOCUG00000035715	ENSG00000204577
ENSOCUG00000035715	ENSG00000239961
ENSOCUG00000035715	ENSG00000244482
ENSOCUG00000035724	ENSG00000254167
ENSOCUG00000035725	ENSG00000105329
ENSOCUG00000035746	ENSG00000100387
ENSOCUG00000035753	ENSG00000196263
ENSOCUG00000035774	ENSG00000269113
ENSOCUG00000035787	ENSG00000253649
ENSOCUG00000035849	ENSG00000171456
ENSOCUG00000035885	ENSG00000104856
ENSOCUG00000035920	ENSG00000109220
ENSOCUG00000035940	ENSG00000175879
ENSOCUG00000035980	ENSG00000134545
ENSOCUG00000035980	ENSG00000205809
ENSOCUG00000035980	ENSG00000205810
ENSOCUG00000035980	ENSG00000255641
ENSOCUG00000035993	ENSG00000205809
ENSOCUG00000035993	ENSG00000205810
ENSOCUG00000035993	ENSG00000255641
ENSOCUG00000036063	ENSG00000105329
ENSOCUG00000036088	ENSG00000110696
ENSOCUG00000036117	ENSG00000198168
ENSOCUG00000036122	ENSG00000215113
ENSOCUG00000036122	ENSG00000215115
ENSOCUG00000036122	ENSG00000283599
ENSOCUG00000036136	ENSG00000211637
ENSOCUG00000036136	ENSG00000211639
ENSOCUG00000036145	ENSG00000176540
ENSOCUG00000036152	ENSG00000262484
ENSOCUG00000036164	ENSG00000170791
ENSOCUG00000036196	ENSG00000267710
ENSOCUG00000036222	ENSG00000254167
ENSOCUG00000036279	ENSG00000187720
ENSOCUG00000036420	ENSG00000125817
ENSOCUG00000036425	ENSG00000131174
ENSOCUG00000036487	ENSG00000286053
ENSOCUG00000036493	ENSG00000110768
ENSOCUG00000036512	ENSG00000255359
ENSOCUG00000036520	ENSG00000105329
ENSOCUG00000036566	ENSG00000103154
ENSOCUG00000036571	ENSG00000174021
ENSOCUG00000036659	ENSG00000214046
ENSOCUG00000036662	ENSG00000134905
ENSOCUG00000036710	ENSG00000022556
ENSOCUG00000036714	ENSG00000204420
ENSOCUG00000036859	ENSG00000121236
ENSOCUG00000036950	ENSG00000107537
ENSOCUG00000036974	ENSG00000255529
ENSOCUG00000037023	ENSG00000131153
ENSOCUG00000037066	ENSG00000240747
ENSOCUG00000037066	ENSG00000273291
ENSOCUG00000037118	ENSG00000116254
ENSOCUG00000037159	ENSG00000113303
ENSOCUG00000037159	ENSG00000168903
ENSOCUG00000037173	ENSG00000101190
ENSOCUG00000037182	ENSG00000169857
ENSOCUG00000037188	ENSG00000212127
ENSOCUG00000037208	ENSG00000125356
ENSOCUG00000037248	ENSG00000183098
ENSOCUG00000037255	ENSG00000128944
ENSOCUG00000037275	ENSG00000134323
ENSOCUG00000037277	ENSG00000284753
ENSOCUG00000037319	ENSG00000231738
ENSOCUG00000037351	ENSG00000213022
ENSOCUG00000037351	ENSG00000269741
ENSOCUG00000037428	ENSG00000105609
ENSOCUG00000037428	ENSG00000187116
ENSOCUG00000037428	ENSG00000204577
ENSOCUG00000037428	ENSG00000239961
ENSOCUG00000037428	ENSG00000244482
ENSOCUG00000037446	ENSG00000176153
ENSOCUG00000037473	ENSG00000145908
ENSOCUG00000037568	ENSG00000123453
ENSOCUG00000037571	ENSG00000215717
ENSOCUG00000037588	ENSG00000221859
ENSOCUG00000037588	ENSG00000272804
ENSOCUG00000037607	ENSG00000107537
ENSOCUG00000037613	ENSG00000127445
ENSOCUG00000037620	ENSG00000203733
ENSOCUG00000037644	ENSG00000214140
ENSOCUG00000037710	ENSG00000196683
ENSOCUG00000037714	ENSG00000269556
ENSOCUG00000037720	ENSG00000119782
ENSOCUG00000037724	ENSG00000124116
ENSOCUG00000037766	ENSG00000196504
ENSOCUG00000037774	ENSG00000211707
ENSOCUG00000037774	ENSG00000211714
ENSOCUG00000037774	ENSG00000211727
ENSOCUG00000037774	ENSG00000253291
ENSOCUG00000037774	ENSG00000253409
ENSOCUG00000037774	ENSG00000278030
ENSOCUG00000037774	ENSG00000282939
ENSOCUG00000037783	ENSG00000110057
ENSOCUG00000037791	ENSG00000145879
ENSOCUG00000037823	ENSG00000116030
ENSOCUG00000037867	ENSG00000211445
ENSOCUG00000037989	ENSG00000079337
ENSOCUG00000038012	ENSG00000243955
ENSOCUG00000038012	ENSG00000244067
ENSOCUG00000038014	ENSG00000160993
ENSOCUG00000038032	ENSG00000178591
ENSOCUG00000038035	ENSG00000247595
ENSOCUG00000038047	ENSG00000106266
ENSOCUG00000038068	ENSG00000283516
ENSOCUG00000038071	ENSG00000118363
ENSOCUG00000038094	ENSG00000164253
ENSOCUG00000038109	ENSG00000179144
ENSOCUG00000038167	ENSG00000124702
ENSOCUG00000038237	ENSG00000204422
ENSOCUG00000038237	ENSG00000255552
ENSOCUG00000038242	ENSG00000154370
ENSOCUG00000038309	ENSG00000283071
ENSOCUG00000038349	ENSG00000153201
ENSOCUG00000038402	ENSG00000175471
ENSOCUG00000038415	ENSG00000123360
ENSOCUG00000038430	ENSG00000170091
ENSOCUG00000038454	ENSG00000183230
ENSOCUG00000038496	ENSG00000108406
ENSOCUG00000038516	ENSG00000173020
ENSOCUG00000038517	ENSG00000162728
ENSOCUG00000038542	ENSG00000144035
ENSOCUG00000038542	ENSG00000204872
ENSOCUG00000038545	ENSG00000244355
ENSOCUG00000038550	ENSG00000132334
ENSOCUG00000038553	ENSG00000083828
ENSOCUG00000038553	ENSG00000105136
ENSOCUG00000038553	ENSG00000167554
ENSOCUG00000038553	ENSG00000171466
ENSOCUG00000038553	ENSG00000171469
ENSOCUG00000038553	ENSG00000178935
ENSOCUG00000038553	ENSG00000196724
ENSOCUG00000038553	ENSG00000198464
ENSOCUG00000038553	ENSG00000268107
ENSOCUG00000038553	ENSG00000268163
ENSOCUG00000038553	ENSG00000269343
ENSOCUG00000038561	ENSG00000186976
ENSOCUG00000038568	ENSG00000133401
ENSOCUG00000038578	ENSG00000254167
ENSOCUG00000038581	ENSG00000189339
ENSOCUG00000038614	ENSG00000149654
ENSOCUG00000038679	ENSG00000168056
ENSOCUG00000038691	ENSG00000189266
ENSOCUG00000038708	ENSG00000134278
ENSOCUG00000038711	ENSG00000079739
ENSOCUG00000038743	ENSG00000172772
ENSOCUG00000038763	ENSG00000177556
ENSOCUG00000038788	ENSG00000196739
ENSOCUG00000038848	ENSG00000211779
ENSOCUG00000038857	ENSG00000217555
ENSOCUG00000038874	ENSG00000213741
ENSOCUG00000038876	ENSG00000133256
ENSOCUG00000038891	ENSG00000146670
