A1BG	ENSG00000121410	ENST00000263100
WDR19	ENSG00000157796	ENST00000506869
WDR19	ENSG00000157796	ENST00000512112
WDR19	ENSG00000157796	ENST00000506503
WDR20	ENSG00000140153	ENST00000556511
WDR20	ENSG00000140153	ENST00000556094
WDR20	ENSG00000140153	ENST00000454394
WDR20	ENSG00000140153	ENST00000342702
WDR20	ENSG00000140153	ENST00000559478
WDR20	ENSG00000140153	ENST00000556807
WDR20	ENSG00000140153	ENST00000322340
WDR20	ENSG00000140153	ENST00000558567
WDR20	ENSG00000140153	ENST00000299135
WDR20	ENSG00000140153	ENST00000335263
WDR20	ENSG00000140153	ENST00000555879
WDR20	ENSG00000140153	ENST00000424963
WDR24	ENSG00000127580	ENST00000293883
WDR24	ENSG00000127580	ENST00000647644
WDR25	ENSG00000176473	ENST00000555201
WDR25	ENSG00000176473	ENST00000557710
WDR25	ENSG00000176473	ENST00000554998
WDR25	ENSG00000176473	ENST00000554175
WDR25	ENSG00000176473	ENST00000542471
WDR25	ENSG00000176473	ENST00000402312
WDR25	ENSG00000176473	ENST00000335290
WDR26	ENSG00000162923	ENST00000678555
WDR26	ENSG00000162923	ENST00000678879
WDR26	ENSG00000162923	ENST00000651911
WDR26	ENSG00000162923	ENST00000678307
WDR26	ENSG00000162923	ENST00000486652
WDR26	ENSG00000162923	ENST00000414423
WDR26	ENSG00000162923	ENST00000678917
WDR26	ENSG00000162923	ENST00000445239
WDR27	ENSG00000184465	ENST00000448612
WDR27	ENSG00000184465	ENST00000649303
WDR27	ENSG00000184465	ENST00000648017
WDR27	ENSG00000184465	ENST00000647889
WDR27	ENSG00000184465	ENST00000647873
WDR27	ENSG00000184465	ENST00000647790
WDR27	ENSG00000184465	ENST00000423258
WDR27	ENSG00000184465	ENST00000441385
WDR27	ENSG00000184465	ENST00000648472
WDR27	ENSG00000184465	ENST00000474018
WDR3	ENSG00000065183	ENST00000349139
WDR3	ENSG00000065183	ENST00000369441
WDR31	ENSG00000148225	ENST00000341761
WDR31	ENSG00000148225	ENST00000465205
WDR31	ENSG00000148225	ENST00000374193
WDR31	ENSG00000148225	ENST00000374195
WDR33	ENSG00000136709	ENST00000409658
WDR33	ENSG00000136709	ENST00000436787
WDR33	ENSG00000136709	ENST00000393006
WDR35	ENSG00000118965	ENST00000281405
WDR35	ENSG00000118965	ENST00000414212
WDR35	ENSG00000118965	ENST00000445063
WDR35	ENSG00000118965	ENST00000453014
WDR35	ENSG00000118965	ENST00000345530
WDR36	ENSG00000134987	ENST00000513710
WDR37	ENSG00000047056	ENST00000358220
WDR37	ENSG00000047056	ENST00000263150
WDR37	ENSG00000047056	ENST00000381329
WDR37	ENSG00000047056	ENST00000436154
WDR38	ENSG00000136918	ENST00000373574
WDR38	ENSG00000136918	ENST00000613760
WDR38	ENSG00000136918	ENST00000618744
WDR4	ENSG00000160193	ENST00000398208
WDR4	ENSG00000160193	ENST00000330317
WDR41	ENSG00000164253	ENST00000507029
WDR41	ENSG00000164253	ENST00000506307
WDR41	ENSG00000164253	ENST00000509892
WDR41	ENSG00000164253	ENST00000506474
WDR41	ENSG00000164253	ENST00000503035
WDR41	ENSG00000164253	ENST00000507654
WDR41	ENSG00000164253	ENST00000511791
WDR41	ENSG00000164253	ENST00000511036
WDR41	ENSG00000164253	ENST00000515253
WDR41	ENSG00000164253	ENST00000511630
WDR41	ENSG00000164253	ENST00000513417
WDR43	ENSG00000163811	ENST00000407426
WDR44	ENSG00000131725	ENST00000371822
WDR44	ENSG00000131725	ENST00000371825
WDR44	ENSG00000131725	ENST00000371848
WDR44	ENSG00000131725	ENST00000254029
WDR45	ENSG00000196998	ENST00000486337
WDR45	ENSG00000196998	ENST00000473974
WDR45	ENSG00000196998	ENST00000634849
WDR45	ENSG00000196998	ENST00000471338
WDR45	ENSG00000196998	ENST00000634944
WDR45	ENSG00000196998	ENST00000635003
WDR45	ENSG00000196998	ENST00000465382
WDR45	ENSG00000196998	ENST00000396681
WDR45	ENSG00000196998	ENST00000419567
WDR45	ENSG00000196998	ENST00000476728
WDR45	ENSG00000196998	ENST00000635344
WDR45	ENSG00000196998	ENST00000376368
WDR45	ENSG00000196998	ENST00000634559
WDR45	ENSG00000196998	ENST00000634671
WDR45	ENSG00000196998	ENST00000485908
WDR45	ENSG00000196998	ENST00000367375
WDR45B	ENSG00000141580	ENST00000576517
WDR45B	ENSG00000141580	ENST00000572583
WDR45B	ENSG00000141580	ENST00000573616
WDR45B	ENSG00000141580	ENST00000392325
WDR45B	ENSG00000141580	ENST00000571817
WDR46	ENSG00000227057	ENST00000374617
WDR47	ENSG00000085433	ENST00000361054
WDR47	ENSG00000085433	ENST00000530772
WDR47	ENSG00000085433	ENST00000529074
WDR47	ENSG00000085433	ENST00000400794
WDR48	ENSG00000114742	ENST00000420940
WDR48	ENSG00000114742	ENST00000441361
WDR48	ENSG00000114742	ENST00000302313
WDR48	ENSG00000114742	ENST00000433841
WDR48	ENSG00000114742	ENST00000413099
WDR49	ENSG00000174776	ENST00000460448
WDR49	ENSG00000174776	ENST00000472600
WDR49	ENSG00000174776	ENST00000479765
WDR49	ENSG00000174776	ENST00000308378
WDR49	ENSG00000174776	ENST00000488012
WDR49	ENSG00000174776	ENST00000647816
WDR5	ENSG00000196363	ENST00000608937
WDR53	ENSG00000185798	ENST00000456677
WDR53	ENSG00000185798	ENST00000433160
WDR53	ENSG00000185798	ENST00000425888
WDR54	ENSG00000005448	ENST00000348227
WDR54	ENSG00000005448	ENST00000409791
WDR55	ENSG00000120314	ENST00000504897
WDR55	ENSG00000120314	ENST00000506393
WDR55	ENSG00000120314	ENST00000358337
WDR59	ENSG00000103091	ENST00000536050
WDR59	ENSG00000103091	ENST00000564859
WDR59	ENSG00000103091	ENST00000563111
WDR59	ENSG00000103091	ENST00000262144
WDR59	ENSG00000103091	ENST00000566924
WDR5B	ENSG00000196981	ENST00000330689
WDR6	ENSG00000178252	ENST00000438660
WDR6	ENSG00000178252	ENST00000452875
WDR6	ENSG00000178252	ENST00000429900
WDR6	ENSG00000178252	ENST00000489427
WDR6	ENSG00000178252	ENST00000448293
WDR6	ENSG00000178252	ENST00000415265
WDR6	ENSG00000178252	ENST00000419837
WDR61	ENSG00000140395	ENST00000558459
WDR61	ENSG00000140395	ENST00000560569
WDR61	ENSG00000140395	ENST00000558311
WDR61	ENSG00000140395	ENST00000558453
WDR61	ENSG00000140395	ENST00000267973
WDR61	ENSG00000140395	ENST00000560807
WDR61	ENSG00000140395	ENST00000559848
WDR62	ENSG00000075702	ENST00000680359
WDR62	ENSG00000075702	ENST00000680211
WDR62	ENSG00000075702	ENST00000681542
WDR62	ENSG00000075702	ENST00000680377
WDR62	ENSG00000075702	ENST00000401500
WDR62	ENSG00000075702	ENST00000681302
WDR62	ENSG00000075702	ENST00000587391
WDR62	ENSG00000075702	ENST00000679757
WDR62	ENSG00000075702	ENST00000644764
WDR62	ENSG00000075702	ENST00000680806
WDR62	ENSG00000075702	ENST00000679858
WDR62	ENSG00000075702	ENST00000679714
WDR62	ENSG00000075702	ENST00000681809
WDR62	ENSG00000075702	ENST00000378860
WDR62	ENSG00000075702	ENST00000270301
WDR62	ENSG00000075702	ENST00000427823
WDR62	ENSG00000075702	ENST00000680564
WDR62	ENSG00000075702	ENST00000681625
WDR62	ENSG00000075702	ENST00000680321
WDR62	ENSG00000075702	ENST00000681088
WDR62	ENSG00000075702	ENST00000680739
WDR62	ENSG00000075702	ENST00000679598
WDR62	ENSG00000075702	ENST00000679489
WDR62	ENSG00000075702	ENST00000679357
WDR62	ENSG00000075702	ENST00000680597
WDR62	ENSG00000075702	ENST00000680403
WDR62	ENSG00000075702	ENST00000680590
WDR64	ENSG00000162843	ENST00000472717
WDR64	ENSG00000162843	ENST00000414635
WDR64	ENSG00000162843	ENST00000366552
WDR64	ENSG00000162843	ENST00000425826
WDR64	ENSG00000162843	ENST00000437684
WDR7	ENSG00000091157	ENST00000589935
WDR7	ENSG00000091157	ENST00000593058
WDR7	ENSG00000091157	ENST00000254442
WDR7	ENSG00000091157	ENST00000357574
WDR7	ENSG00000091157	ENST00000591449
WDR70	ENSG00000082068	ENST00000265107
WDR70	ENSG00000082068	ENST00000504564
WDR72	ENSG00000166415	ENST00000396328
WDR72	ENSG00000166415	ENST00000360509
WDR72	ENSG00000166415	ENST00000559418
WDR72	ENSG00000166415	ENST00000614174
WDR72	ENSG00000166415	ENST00000560036
WDR73	ENSG00000177082	ENST00000559224
WDR73	ENSG00000177082	ENST00000559178
WDR73	ENSG00000177082	ENST00000558521
WDR73	ENSG00000177082	ENST00000434634
WDR74	ENSG00000133316	ENST00000529106
WDR74	ENSG00000133316	ENST00000525239
WDR74	ENSG00000133316	ENST00000525752
WDR74	ENSG00000133316	ENST00000538098
WDR74	ENSG00000133316	ENST00000536401
WDR75	ENSG00000115368	ENST00000436347
WDR75	ENSG00000115368	ENST00000427960
WDR75	ENSG00000115368	ENST00000314761
WDR76	ENSG00000092470	ENST00000452115
WDR76	ENSG00000092470	ENST00000381246
WDR77	ENSG00000116455	ENST00000235090
WDR77	ENSG00000116455	ENST00000449340
WDR81	ENSG00000167716	ENST00000409644
WDR81	ENSG00000167716	ENST00000418841
WDR81	ENSG00000167716	ENST00000419248
WDR81	ENSG00000167716	ENST00000446363
WDR81	ENSG00000167716	ENST00000468539
WDR81	ENSG00000167716	ENST00000474958
WDR82	ENSG00000164091	ENST00000463624
WDR83	ENSG00000123154	ENST00000548381
WDR83	ENSG00000123154	ENST00000547481
WDR83	ENSG00000123154	ENST00000553179
WDR83	ENSG00000123154	ENST00000418543
WDR83	ENSG00000123154	ENST00000425834
WDR83OS	ENSG00000105583	ENST00000598732
WDR83OS	ENSG00000105583	ENST00000222190
WDR83OS	ENSG00000105583	ENST00000596731
WDR86	ENSG00000187260	ENST00000469830
WDR86	ENSG00000187260	ENST00000628331
WDR86	ENSG00000187260	ENST00000477459
WDR86	ENSG00000187260	ENST00000621812
WDR86	ENSG00000187260	ENST00000334493
WDR87	ENSG00000171804	ENST00000447313
WDR88	ENSG00000166359	ENST00000361680
WDR88	ENSG00000166359	ENST00000355868
WDR88	ENSG00000166359	ENST00000592765
WDR89	ENSG00000140006	ENST00000394942
WDR89	ENSG00000140006	ENST00000554717
WDR89	ENSG00000140006	ENST00000620954
WDR90	ENSG00000161996	ENST00000547944
WDR90	ENSG00000161996	ENST00000293879
WDR90	ENSG00000161996	ENST00000552728
WDR90	ENSG00000161996	ENST00000546896
WDR90	ENSG00000161996	ENST00000315764
WDR90	ENSG00000161996	ENST00000549091
WDR90	ENSG00000161996	ENST00000551100
WDR91	ENSG00000105875	ENST00000683848
WDR91	ENSG00000105875	ENST00000682802
WDR91	ENSG00000105875	ENST00000683947
WDR91	ENSG00000105875	ENST00000423565
WDR91	ENSG00000105875	ENST00000684322
WDR91	ENSG00000105875	ENST00000354475
WDR91	ENSG00000105875	ENST00000682250
WDR91	ENSG00000105875	ENST00000684339
WDR93	ENSG00000140527	ENST00000558000
WDR93	ENSG00000140527	ENST00000268130
WDR93	ENSG00000140527	ENST00000560294
WDR97	ENSG00000179698	ENST00000323662
WDR97	ENSG00000179698	ENST00000534167
WDSUB1	ENSG00000196151	ENST00000409990
WDSUB1	ENSG00000196151	ENST00000359774
WDSUB1	ENSG00000196151	ENST00000392796
WDSUB1	ENSG00000196151	ENST00000358147
WDSUB1	ENSG00000196151	ENST00000409124
WDTC1	ENSG00000142784	ENST00000361771
WDTC1	ENSG00000142784	ENST00000447062
WDTC1	ENSG00000142784	ENST00000319394
WDTC1	ENSG00000142784	ENST00000472249
WEE1	ENSG00000166483	ENST00000530712
WEE1	ENSG00000166483	ENST00000681684
WEE1	ENSG00000166483	ENST00000527848
WEE1	ENSG00000166483	ENST00000450114
WEE1	ENSG00000166483	ENST00000524612
WEE1	ENSG00000166483	ENST00000530175
WEE1	ENSG00000166483	ENST00000299613
WEE2	ENSG00000214102	ENST00000397541
WFDC1	ENSG00000103175	ENST00000219454
WFDC1	ENSG00000103175	ENST00000568638
WFDC1	ENSG00000103175	ENST00000613603
WFDC10A	ENSG00000180305	ENST00000372643
WFDC10B	ENSG00000182931	ENST00000330523
WFDC10B	ENSG00000182931	ENST00000335769
WFDC11	ENSG00000180083	ENST00000618797
WFDC11	ENSG00000180083	ENST00000324384
WFDC11	ENSG00000180083	ENST00000356562
WFDC12	ENSG00000168703	ENST00000372785
WFDC13	ENSG00000168634	ENST00000305479
WFDC2	ENSG00000101443	ENST00000372676
WFDC2	ENSG00000101443	ENST00000339946
WFDC2	ENSG00000101443	ENST00000217425
WFDC2	ENSG00000101443	ENST00000447118
WFDC2	ENSG00000101443	ENST00000342873
WFDC3	ENSG00000124116	ENST00000243938
WFDC3	ENSG00000124116	ENST00000337205
WFDC3	ENSG00000124116	ENST00000372630
WFDC3	ENSG00000124116	ENST00000372632
WFDC5	ENSG00000175121	ENST00000307971
WFDC5	ENSG00000175121	ENST00000372789
WFDC6	ENSG00000243543	ENST00000372670
WFDC8	ENSG00000158901	ENST00000357199
WFDC8	ENSG00000158901	ENST00000289953
WFDC9	ENSG00000180205	ENST00000326000
WFIKKN1	ENSG00000127578	ENST00000319070
WFIKKN2	ENSG00000173714	ENST00000426127
WFIKKN2	ENSG00000173714	ENST00000311378
WFS1	ENSG00000109501	ENST00000682275
WFS1	ENSG00000109501	ENST00000226760
WFS1	ENSG00000109501	ENST00000673991
WFS1	ENSG00000109501	ENST00000684054
WFS1	ENSG00000109501	ENST00000674051
WFS1	ENSG00000109501	ENST00000682059
WFS1	ENSG00000109501	ENST00000503569
WFS1	ENSG00000109501	ENST00000683395
WFS1	ENSG00000109501	ENST00000506362
WFS1	ENSG00000109501	ENST00000684087
WFS1	ENSG00000109501	ENST00000684700
WHAMM	ENSG00000156232	ENST00000286760
WHRN	ENSG00000095397	ENST00000699486
WHRN	ENSG00000095397	ENST00000699485
WHRN	ENSG00000095397	ENST00000265134
WHRN	ENSG00000095397	ENST00000674036
WHRN	ENSG00000095397	ENST00000374057
WHRN	ENSG00000095397	ENST00000673697
WIF1	ENSG00000156076	ENST00000286574
WIF1	ENSG00000156076	ENST00000543094
WIPF1	ENSG00000115935	ENST00000698668
WIPF1	ENSG00000115935	ENST00000679041
WIPF1	ENSG00000115935	ENST00000698667
WIPF1	ENSG00000115935	ENST00000698701
WIPF1	ENSG00000115935	ENST00000436221
WIPF1	ENSG00000115935	ENST00000392547
WIPF1	ENSG00000115935	ENST00000392546
WIPF1	ENSG00000115935	ENST00000409415
WIPF1	ENSG00000115935	ENST00000455428
WIPF1	ENSG00000115935	ENST00000409891
WIPF1	ENSG00000115935	ENST00000359761
WIPF2	ENSG00000171475	ENST00000394103
WIPF2	ENSG00000171475	ENST00000583268
WIPF2	ENSG00000171475	ENST00000582781
WIPF2	ENSG00000171475	ENST00000584296
WIPF2	ENSG00000171475	ENST00000323571
WIPF3	ENSG00000122574	ENST00000409123
WIPF3	ENSG00000122574	ENST00000242140
WIPI1	ENSG00000070540	ENST00000262139
WIPI1	ENSG00000070540	ENST00000546360
WIPI1	ENSG00000070540	ENST00000589316
WIPI1	ENSG00000070540	ENST00000592645
WIPI1	ENSG00000070540	ENST00000585393
WIPI1	ENSG00000070540	ENST00000591744
WIPI2	ENSG00000157954	ENST00000401525
WIPI2	ENSG00000157954	ENST00000382384
WIPI2	ENSG00000157954	ENST00000484262
WIPI2	ENSG00000157954	ENST00000404704
WIPI2	ENSG00000157954	ENST00000288828
WIZ	ENSG00000011451	ENST00000674001
WIZ	ENSG00000011451	ENST00000673675
WIZ	ENSG00000011451	ENST00000263381
WIZ	ENSG00000011451	ENST00000596159
WIZ	ENSG00000011451	ENST00000389282
WIZ	ENSG00000011451	ENST00000599910
WIZ	ENSG00000011451	ENST00000643092
WIZ	ENSG00000011451	ENST00000674089
WIZ	ENSG00000011451	ENST00000545156
WLS	ENSG00000116729	ENST00000370973
WLS	ENSG00000116729	ENST00000471243
WLS	ENSG00000116729	ENST00000262348
WLS	ENSG00000116729	ENST00000370976
WLS	ENSG00000116729	ENST00000370971
WNK1	ENSG00000060237	ENST00000447667
WNK1	ENSG00000060237	ENST00000675631
WNK1	ENSG00000060237	ENST00000340908
WNK1	ENSG00000060237	ENST00000537687
WNK1	ENSG00000060237	ENST00000535572
WNK1	ENSG00000060237	ENST00000315939
WNK1	ENSG00000060237	ENST00000530271
WNK2	ENSG00000165238	ENST00000297954
WNK2	ENSG00000165238	ENST00000432730
WNK2	ENSG00000165238	ENST00000427277
WNK2	ENSG00000165238	ENST00000411624
WNK2	ENSG00000165238	ENST00000395477
WNK3	ENSG00000196632	ENST00000458404
WNK3	ENSG00000196632	ENST00000375169
WNK4	ENSG00000126562	ENST00000246914
WNK4	ENSG00000126562	ENST00000591448
WNT1	ENSG00000125084	ENST00000293549
WNT10A	ENSG00000135925	ENST00000258411
WNT10B	ENSG00000169884	ENST00000301061
WNT10B	ENSG00000169884	ENST00000420388
WNT10B	ENSG00000169884	ENST00000407467
WNT11	ENSG00000085741	ENST00000529461
WNT16	ENSG00000002745	ENST00000361301
WNT16	ENSG00000002745	ENST00000222462
WNT2	ENSG00000105989	ENST00000491214
WNT2	ENSG00000105989	ENST00000647844
WNT2	ENSG00000105989	ENST00000265441
WNT2B	ENSG00000134245	ENST00000256640
WNT2B	ENSG00000134245	ENST00000369684
WNT2B	ENSG00000134245	ENST00000369686
WNT3	ENSG00000108379	ENST00000225512
WNT3A	ENSG00000154342	ENST00000284523
WNT4	ENSG00000162552	ENST00000290167
WNT4	ENSG00000162552	ENST00000415567
WNT5A	ENSG00000114251	ENST00000264634
WNT5A	ENSG00000114251	ENST00000497027
WNT5A	ENSG00000114251	ENST00000474267
WNT5B	ENSG00000111186	ENST00000539198
WNT5B	ENSG00000111186	ENST00000545811
WNT5B	ENSG00000111186	ENST00000537031
WNT5B	ENSG00000111186	ENST00000310594
WNT6	ENSG00000115596	ENST00000233948
WNT7A	ENSG00000154764	ENST00000285018
WNT7B	ENSG00000188064	ENST00000339464
WNT7B	ENSG00000188064	ENST00000410058
WNT7B	ENSG00000188064	ENST00000428540
WNT7B	ENSG00000188064	ENST00000409496
WNT8A	ENSG00000061492	ENST00000506684
WNT8A	ENSG00000061492	ENST00000504809
WNT8A	ENSG00000061492	ENST00000361560
WNT8B	ENSG00000075290	ENST00000343737
WNT9A	ENSG00000143816	ENST00000272164
WNT9B	ENSG00000158955	ENST00000575372
WNT9B	ENSG00000158955	ENST00000393461
WRAP53	ENSG00000141499	ENST00000316024
WRAP53	ENSG00000141499	ENST00000457584
WRAP53	ENSG00000141499	ENST00000698743
WRAP53	ENSG00000141499	ENST00000698742
WRAP53	ENSG00000141499	ENST00000698747
WRAP53	ENSG00000141499	ENST00000396463
WRAP53	ENSG00000141499	ENST00000698746
WRAP53	ENSG00000141499	ENST00000698745
WRAP53	ENSG00000141499	ENST00000698744
WRAP53	ENSG00000141499	ENST00000463804
WRAP53	ENSG00000141499	ENST00000498311
WRAP53	ENSG00000141499	ENST00000534050
WRAP53	ENSG00000141499	ENST00000431639
WRAP73	ENSG00000116213	ENST00000424367
WRAP73	ENSG00000116213	ENST00000378322
WRN	ENSG00000165392	ENST00000298139
WRN	ENSG00000165392	ENST00000650667
WRNIP1	ENSG00000124535	ENST00000380764
WRNIP1	ENSG00000124535	ENST00000618555
WRNIP1	ENSG00000124535	ENST00000380771
WRNIP1	ENSG00000124535	ENST00000380769
WRNIP1	ENSG00000124535	ENST00000380773
WSB1	ENSG00000109046	ENST00000348811
WSB1	ENSG00000109046	ENST00000581440
WSB1	ENSG00000109046	ENST00000583742
WSB1	ENSG00000109046	ENST00000579733
WSB1	ENSG00000109046	ENST00000583193
WSB1	ENSG00000109046	ENST00000582208
WSB1	ENSG00000109046	ENST00000427287
WSB2	ENSG00000176871	ENST00000535496
WSB2	ENSG00000176871	ENST00000441406
WSB2	ENSG00000176871	ENST00000537945
WSB2	ENSG00000176871	ENST00000544233
WSB2	ENSG00000176871	ENST00000315436
WSCD1	ENSG00000179314	ENST00000576947
WSCD1	ENSG00000179314	ENST00000571494
WSCD1	ENSG00000179314	ENST00000317744
WSCD1	ENSG00000179314	ENST00000576233
WSCD1	ENSG00000179314	ENST00000574232
WSCD2	ENSG00000075035	ENST00000332082
WSCD2	ENSG00000075035	ENST00000547525
WSCD2	ENSG00000075035	ENST00000551638
WT1	ENSG00000184937	ENST00000379079
WT1	ENSG00000184937	ENST00000379077
WT1	ENSG00000184937	ENST00000527882
WT1	ENSG00000184937	ENST00000332351
WT1	ENSG00000184937	ENST00000448076
WT1	ENSG00000184937	ENST00000452863
WT1	ENSG00000184937	ENST00000530998
WT1	ENSG00000184937	ENST00000651459
WT1	ENSG00000184937	ENST00000640146
WTAP	ENSG00000146457	ENST00000614346
WTAP	ENSG00000146457	ENST00000358372
WTAP	ENSG00000146457	ENST00000631126
WTAP	ENSG00000146457	ENST00000650096
WTAP	ENSG00000146457	ENST00000621533
WTAP	ENSG00000146457	ENST00000337387
WTIP	ENSG00000142279	ENST00000585928
WTIP	ENSG00000142279	ENST00000590071
WWC1	ENSG00000113645	ENST00000393895
WWC1	ENSG00000113645	ENST00000524228
WWC1	ENSG00000113645	ENST00000524038
WWC1	ENSG00000113645	ENST00000265293
WWC1	ENSG00000113645	ENST00000521089
WWC2	ENSG00000151718	ENST00000508747
WWC2	ENSG00000151718	ENST00000504005
WWC2	ENSG00000151718	ENST00000448232
WWC2	ENSG00000151718	ENST00000403733
WWC2	ENSG00000151718	ENST00000508614
WWC2	ENSG00000151718	ENST00000513834
WWC2	ENSG00000151718	ENST00000427431
WWC2	ENSG00000151718	ENST00000438543
WWC3	ENSG00000047644	ENST00000380861
WWOX	ENSG00000186153	ENST00000566780
WWOX	ENSG00000186153	ENST00000539474
WWOX	ENSG00000186153	ENST00000406884
WWOX	ENSG00000186153	ENST00000683929
WWOX	ENSG00000186153	ENST00000566662
WWOX	ENSG00000186153	ENST00000355860
WWOX	ENSG00000186153	ENST00000569332
WWOX	ENSG00000186153	ENST00000402655
WWOX	ENSG00000186153	ENST00000627394
WWOX	ENSG00000186153	ENST00000569818
WWOX	ENSG00000186153	ENST00000408984
WWP1	ENSG00000123124	ENST00000517970
WWP1	ENSG00000123124	ENST00000265428
WWP1	ENSG00000123124	ENST00000520798
WWP2	ENSG00000198373	ENST00000569174
WWP2	ENSG00000198373	ENST00000569620
WWP2	ENSG00000198373	ENST00000359154
WWP2	ENSG00000198373	ENST00000356003
WWP2	ENSG00000198373	ENST00000568684
WWTR1	ENSG00000018408	ENST00000460517
WWTR1	ENSG00000018408	ENST00000465804
WWTR1	ENSG00000018408	ENST00000471586
WWTR1	ENSG00000018408	ENST00000360632
WWTR1	ENSG00000018408	ENST00000479238
XAB2	ENSG00000076924	ENST00000358368
XAF1	ENSG00000132530	ENST00000576724
XAF1	ENSG00000132530	ENST00000574907
XAF1	ENSG00000132530	ENST00000572546
XAF1	ENSG00000132530	ENST00000575147
XAF1	ENSG00000132530	ENST00000571135
XAF1	ENSG00000132530	ENST00000574962
XAF1	ENSG00000132530	ENST00000571673
XAF1	ENSG00000132530	ENST00000361842
XAF1	ENSG00000132530	ENST00000571217
XAF1	ENSG00000132530	ENST00000574394
XAGE1A	ENSG00000204379	ENST00000375600
XAGE1A	ENSG00000204379	ENST00000375602
XAGE1B	ENSG00000204382	ENST00000375613
XAGE1B	ENSG00000204382	ENST00000375616
XAGE1B	ENSG00000204382	ENST00000518075
XAGE2	ENSG00000155622	ENST00000286049
XAGE3	ENSG00000171402	ENST00000375491
XAGE3	ENSG00000171402	ENST00000346279
XAGE5	ENSG00000171405	ENST00000375503
XAGE5	ENSG00000171405	ENST00000375501
XAGE5	ENSG00000171405	ENST00000351072
XBP1	ENSG00000100219	ENST00000216037
XBP1	ENSG00000100219	ENST00000403532
XBP1	ENSG00000100219	ENST00000405219
XCL1	ENSG00000143184	ENST00000367818
XCL2	ENSG00000143185	ENST00000367819
XCR1	ENSG00000173578	ENST00000683768
XCR1	ENSG00000173578	ENST00000309285
XDH	ENSG00000158125	ENST00000379416
XG	ENSG00000124343	ENST00000644266
XG	ENSG00000124343	ENST00000419513
XG	ENSG00000124343	ENST00000381174
XG	ENSG00000124343	ENST00000509484
XIAP	ENSG00000101966	ENST00000430625
XIAP	ENSG00000101966	ENST00000422098
XIAP	ENSG00000101966	ENST00000355640
XIRP1	ENSG00000168334	ENST00000421646
XIRP1	ENSG00000168334	ENST00000396251
XIRP1	ENSG00000168334	ENST00000340369
XIRP2	ENSG00000163092	ENST00000628543
XIRP2	ENSG00000163092	ENST00000409043
XIRP2	ENSG00000163092	ENST00000672671
XIRP2	ENSG00000163092	ENST00000409195
XIRP2	ENSG00000163092	ENST00000409728
XIRP2	ENSG00000163092	ENST00000409273
XIRP2	ENSG00000163092	ENST00000672716
XK	ENSG00000047597	ENST00000378616
XKR3	ENSG00000172967	ENST00000331428
XKR3	ENSG00000172967	ENST00000684488
XKR4	ENSG00000206579	ENST00000327381
XKR4	ENSG00000206579	ENST00000622811
XKR5	ENSG00000275591	ENST00000618742
